id,last_scraped,host_location,neighbourhood_group_cleansed,latitude,longitude,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,reviews_per_month
384867,2020-10-14,"Barcelona, Cataluña, Spain",Eixample,41.38777,2.16252,1.0,1.0,$25.00,t,29,59,89,89,2020-10-14,263,90.0,2.58
385049,2020-10-17,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38207,2.18351,3.0,6.0,$266.00,t,19,49,79,285,2020-10-17,215,93.0,2.06
393717,2020-10-17,"Barcelona, BARCELONA, Spain",Ciutat Vella,41.37888,2.16744,2.0,4.0,$110.00,t,0,0,0,199,2020-10-17,319,87.0,3.14
394692,2020-10-14,"Barcelona, Cataluña, Spain",Eixample,41.387840000000004,2.16119,1.0,1.0,$25.00,t,30,60,80,131,2020-10-14,331,88.0,3.23
399967,2020-10-14,"Barcelona, Cataluña, Spain",Eixample,41.40168,2.18277,1.0,3.0,$26.00,t,0,0,11,286,2020-10-14,21,98.0,0.2
401481,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39186,2.1724,1.0,2.0,$35.00,t,3,33,63,338,2020-10-13,395,93.0,3.81
401990,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.38962,2.1613700000000002,1.0,2.0,$53.00,t,0,0,0,0,2020-10-17,117,97.0,1.15
402657,2020-10-17,ES,Eixample,41.37509,2.15825,2.0,2.0,$81.00,t,0,0,0,0,2020-10-17,245,94.0,2.46
408127,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.37578,2.1653700000000002,1.0,1.0,$100.00,t,0,0,0,0,2020-10-17,10,90.0,0.53
408599,2020-10-16,"Barcelona, Cataluña, Spain",Eixample,41.37597,2.15778,3.0,3.0,$60.00,t,1,1,1,1,2020-10-16,345,93.0,3.33
412649,2020-10-13,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.37112,2.14866,2.0,2.0,$82.00,t,21,51,81,347,2020-10-13,176,90.0,1.71
414786,2020-10-14,"Barcelona, Cataluña, Spain",Eixample,41.39154,2.1676599999999997,1.0,1.0,$42.00,t,30,60,90,90,2020-10-14,165,89.0,1.59
415892,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.39014,2.1763,2.0,2.0,$453.00,t,30,60,90,365,2020-10-12,56,96.0,0.55
416704,2020-10-15,"Barcelona, Cataluña, Spain",Eixample,41.40002,2.18135,1.0,1.0,$25.00,t,0,0,0,0,2020-10-15,25,95.0,0.24
417239,2020-10-16,"Barcelona, Catalonia, Spain",Gràcia,41.40228,2.15742,2.0,2.0,$89.00,t,29,59,89,364,2020-10-16,95,95.0,1.06
417814,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.40781,2.17521,1.0,1.0,$24.00,t,0,13,34,230,2020-10-15,53,97.0,0.85
424137,2020-10-15,"Providencia, Región Metropolitana, Chile",Ciutat Vella,41.379490000000004,2.17429,2.0,3.0,$79.00,t,27,57,87,322,2020-10-15,50,96.0,0.54
425639,2020-10-15,"Barcelona, Cataluña, Spain",Sarrià-Sant Gervasi,41.40725,2.14678,4.0,8.0,$300.00,t,29,59,89,358,2020-10-15,54,95.0,0.7
432482,2020-10-13,Spain,Eixample,41.39288,2.1631299999999998,2.0,6.0,$140.00,t,30,60,87,177,2020-10-13,240,96.0,2.38
437886,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.391890000000004,2.17119,1.0,1.0,$50.00,t,0,1,1,1,2020-10-13,246,96.0,2.41
438102,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.39776,2.18173,1.0,1.0,$45.00,t,30,60,90,365,2020-10-14,116,96.0,1.13
438123,2020-10-13,RU,Horta-Guinardó,41.40999,2.1705799999999997,3.0,8.0,$90.00,t,29,59,89,355,2020-10-13,55,94.0,0.86
439057,2020-10-13,"Paiporta, Valencian Community, Spain",Gràcia,41.40002,2.1579,2.0,3.0,$126.00,t,29,59,89,362,2020-10-13,261,92.0,2.58
440427,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.40332,2.17615,2.0,4.0,$94.00,t,27,57,87,362,2020-10-17,88,93.0,0.91
443110,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.38921,2.15195,2.0,3.0,$250.00,t,30,60,90,365,2020-10-13,39,93.0,0.38
443222,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.41032,2.17524,2.0,3.0,$55.00,t,28,58,88,157,2020-10-13,100,92.0,0.99
443909,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37917,2.17711,1.0,1.0,$35.00,t,16,16,16,29,2020-10-16,315,95.0,3.19
446665,2020-10-14,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.3684,2.14075,1.0,1.0,$32.00,t,30,60,90,91,2020-10-14,53,93.0,0.57
449854,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38734,2.18018,1.0,2.0,$80.00,t,17,38,68,292,2020-10-15,131,92.0,1.28
451758,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38139,2.16692,1.0,2.0,$100.00,t,11,41,71,210,2020-10-12,121,96.0,1.19
456333,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.39731,2.17468,1.0,1.0,$28.00,t,0,0,0,0,2020-10-12,43,98.0,0.42
457195,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.393,2.1710700000000003,3.0,3.0,$255.00,t,0,0,0,50,2020-10-15,15,95.0,0.32
462012,2020-10-14,"Barcelona, Cataluña, Spain",Sarrià-Sant Gervasi,41.41385,2.11029,1.0,2.0,$35.00,t,0,0,11,282,2020-10-14,24,90.0,0.24
462062,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37973,2.15158,1.0,2.0,$27.00,t,30,49,49,49,2020-10-13,104,97.0,1.39
462118,2020-10-17,"Barcelona, Cataluña, Spain",Ciutat Vella,41.383790000000005,2.17888,2.0,2.0,$138.00,t,30,60,90,365,2020-10-17,30,84.0,0.3
462557,2020-10-15,"Barcelona, Cataluña, Spain",Eixample,41.3833,2.16086,1.0,1.0,$33.00,t,0,0,0,43,2020-10-15,67,93.0,0.67
463880,2020-10-12,"Barcelona, Cataluña, Spain",Sant Martí,41.39898,2.20756,2.0,3.0,$85.00,t,0,0,0,0,2020-10-12,120,87.0,1.71
468912,2020-10-13,"Barcelona, Catalonia, Spain",Gràcia,41.39669,2.15623,1.0,1.0,$40.00,t,30,60,90,365,2020-10-13,111,95.0,2.71
469177,2020-10-17,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.375009999999996,2.1600900000000003,4.0,4.0,$115.00,t,0,0,0,0,2020-10-17,200,90.0,2.0
471669,2020-10-14,"Barcelona, Cataluña, Spain",Sant Martí,41.39832,2.19995,1.0,1.0,$80.00,t,29,59,89,364,2020-10-14,63,90.0,0.7
472062,2020-10-16,"Barcelona, Cataluña, Spain",Gràcia,41.39822,2.1608099999999997,2.0,3.0,$143.00,t,30,60,90,365,2020-10-16,34,94.0,0.59
473395,2020-10-17,"Barcelona, Cataluña, Spain",Sarrià-Sant Gervasi,41.398709999999994,2.15292,2.0,3.0,$171.00,t,30,60,90,180,2020-10-17,50,96.0,0.73
473459,2020-10-12,"Barcelona, Cataluña, Spain",Sarrià-Sant Gervasi,41.398509999999995,2.1530400000000003,2.0,3.0,$138.00,t,0,0,0,0,2020-10-12,21,96.0,0.38
474669,2020-10-17,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.37878,2.12902,2.0,3.0,$125.00,t,30,60,90,365,2020-10-17,61,90.0,0.61
475786,2020-10-14,"Barcelona, Cataluña, Spain",Gràcia,41.41101,2.1465,1.0,1.0,$79.00,t,30,60,90,365,2020-10-14,0,,
477256,2020-10-16,"Barcelona, Cataluña, Spain",Sant Martí,41.40065,2.19487,1.0,1.0,$17.00,t,30,60,90,358,2020-10-16,193,92.0,1.89
478173,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.372279999999996,2.1423,4.0,5.0,$150.00,t,30,60,90,353,2020-10-16,49,93.0,0.48
478616,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.39594,2.1692,15.0,0.0,$165.00,t,30,60,90,365,2020-10-15,4,100.0,0.06
480975,2020-10-17,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.37205,2.16569,1.0,2.0,$50.00,t,0,0,0,0,2020-10-17,0,,
481739,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.39663,2.1651700000000003,1.0,1.0,$187.00,t,4,4,4,5,2020-10-13,23,94.0,0.47
485011,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.3914,2.17889,1.0,1.0,$58.00,t,0,0,0,0,2020-10-17,89,95.0,0.96
488341,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37931,2.17608,1.0,1.0,$30.00,t,30,60,90,365,2020-10-13,277,95.0,2.72
490517,2020-10-12,"Barcelona, Cataluña, Spain",Gràcia,41.40555,2.16905,2.0,2.0,$166.00,t,0,0,0,1,2020-10-12,29,81.0,0.55
490803,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.40344,2.17319,2.0,3.0,$198.00,t,30,60,90,201,2020-10-12,71,86.0,0.91
490853,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.40473,2.17395,1.0,1.0,$35.00,t,30,60,90,356,2020-10-16,496,85.0,4.86
493122,2020-10-14,"Barcelona, Cataluña, Spain",Sant Martí,41.40018,2.1943599999999996,1.0,1.0,$18.00,t,25,55,85,360,2020-10-14,194,90.0,1.91
494834,2020-10-17,"Barcelona, Cataluña, Spain",Horta-Guinardó,41.41138,2.1697,1.0,2.0,$140.00,t,0,29,59,165,2020-10-17,32,81.0,0.61
496997,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.3888,2.15898,3.0,5.0,$110.00,t,0,0,0,0,2020-10-17,215,92.0,2.12
497545,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.3888,2.15898,3.0,5.0,$120.00,t,15,45,75,100,2020-10-17,164,91.0,1.62
498416,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38196,2.17187,1.0,2.0,$31.00,t,30,60,90,365,2020-10-16,9,92.0,0.09
498632,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.38544,2.1589400000000003,3.0,4.0,$73.00,t,30,60,87,332,2020-10-15,75,93.0,0.97
502436,2020-10-15,"Barcelona, Cataluña, Spain",Ciutat Vella,41.37948,2.17666,2.0,2.0,$140.00,t,30,60,90,365,2020-10-15,3,100.0,0.03
507667,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.39625,2.18191,1.0,1.0,$60.00,t,30,60,78,78,2020-10-15,86,98.0,0.98
507972,2020-10-14,"Barcelona, Catalonia, Spain",Gràcia,41.40764,2.15373,4.0,0.0,$500.00,t,12,42,71,72,2020-10-14,53,93.0,0.61
508212,2020-10-12,"Cologne, North Rhine-Westphalia, Germany",Eixample,41.39112,2.1561,2.0,2.0,$96.00,t,9,36,58,137,2020-10-12,71,96.0,0.7
510923,2020-10-14,"Barcelona, Cataluña, Spain",Sant Andreu,41.42255,2.1806099999999997,3.0,3.0,$95.00,t,12,42,72,347,2020-10-14,23,91.0,0.26
511739,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.40238,2.17082,2.0,5.0,$100.00,t,30,60,90,365,2020-10-15,7,90.0,0.07
512368,2020-10-16,"Barcelona, Cataluña, Spain",Ciutat Vella,41.37702,2.17117,1.0,1.0,$30.00,t,30,60,90,365,2020-10-16,42,96.0,0.43
512666,2020-10-12,"Barcelona, Cataluña, Spain",Ciutat Vella,41.3792,2.1674900000000004,2.0,3.0,$99.00,t,0,0,0,199,2020-10-12,64,94.0,0.7
512737,2020-10-12,"Barcelona, Cataluña, Spain",Ciutat Vella,41.37733,2.16635,2.0,3.0,$89.00,t,11,41,71,341,2020-10-12,20,96.0,0.22
513825,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.40012,2.1756,3.0,4.0,$107.00,t,29,59,89,357,2020-10-13,52,92.0,0.52
514572,2020-10-17,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.37964,2.1438200000000003,4.0,7.0,$172.00,t,0,0,0,0,2020-10-17,70,96.0,1.52
515230,2020-10-12,"Barcelona, Cataluña, Spain",Ciutat Vella,41.378240000000005,2.1644900000000002,2.0,2.0,$43.00,t,27,55,82,351,2020-10-12,122,83.0,1.25
515724,2020-10-16,"Barcelona, Catalonia, Spain",Sant Martí,41.39497,2.1893599999999998,1.0,0.0,$38.00,t,26,56,86,361,2020-10-16,149,98.0,1.65
515729,2020-10-13,"Andorra la Vella, Andorra la Vella, Andorra",Eixample,41.40574,2.17556,1.0,1.0,$68.00,t,30,60,90,365,2020-10-13,7,100.0,0.14
516102,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.380829999999996,2.14678,1.0,1.0,$39.00,t,28,58,88,88,2020-10-14,61,100.0,0.62
516340,2020-10-15,"Barcelona, Cataluña, Spain",Eixample,41.39033,2.16812,1.0,3.0,$165.00,t,0,0,12,287,2020-10-15,64,99.0,0.63
517407,2020-10-15,"Barcelona, Cataluña, Spain",Eixample,41.3994,2.17722,4.0,6.0,$169.00,t,29,59,89,349,2020-10-15,90,93.0,0.89
518247,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.377140000000004,2.16209,1.0,1.0,$135.00,t,8,16,16,247,2020-10-17,51,96.0,0.52
519566,2020-10-15,"Barcelona, Cataluña, Spain",Ciutat Vella,41.3811,2.1789099999999997,1.0,1.0,$43.00,t,28,58,88,363,2020-10-15,33,93.0,0.33
519631,2020-10-15,"Barcelona, Cataluña, Spain",Eixample,41.3934,2.17302,4.0,5.0,$198.00,t,30,60,90,345,2020-10-15,438,95.0,4.92
520389,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.3888,2.15898,3.0,5.0,$117.00,t,0,5,16,40,2020-10-17,207,90.0,2.06
522705,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.39672,2.16975,2.0,2.0,$154.00,t,28,58,88,363,2020-10-13,123,95.0,1.42
524729,2020-10-12,"L'Hospitalet de Llobregat, Catalonia, Spain",Eixample,41.40248,2.1705,3.0,5.0,$83.00,t,0,0,0,261,2020-10-12,175,86.0,1.73
526016,2020-10-15,"Barcelona, Cataluña, Spain",Eixample,41.37831,2.15957,1.0,1.0,$50.00,t,0,0,0,0,2020-10-15,151,93.0,3.78
526094,2020-10-17,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37847,2.17238,1.0,1.0,$50.00,t,0,0,0,0,2020-10-17,41,93.0,0.53
527183,2020-10-14,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37393,2.13307,1.0,1.0,$31.00,t,30,60,90,365,2020-10-14,4,85.0,0.06
528979,2020-10-15,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.3976,2.15404,1.0,1.0,$50.00,t,29,59,89,364,2020-10-15,93,95.0,1.13
531195,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.37535,2.1672700000000003,4.0,8.0,$129.00,t,25,55,85,290,2020-10-15,116,97.0,1.14
532775,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.37641,2.1629099999999997,4.0,7.0,$55.00,t,29,59,89,364,2020-10-12,17,86.0,0.18
534410,2020-10-13,France,Eixample,41.39841,2.17741,2.0,2.0,$200.00,t,2,32,62,312,2020-10-13,143,93.0,1.63
534550,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.37535,2.1672700000000003,3.0,7.0,$109.00,t,0,0,0,79,2020-10-15,37,99.0,0.37
536440,2020-10-12,"Barcelona, Cataluña, Spain",Horta-Guinardó,41.410509999999995,2.17175,3.0,3.0,$127.29,t,0,0,0,0,2020-10-12,43,95.0,0.49
536470,2020-10-15,"Barcelona, Catalonia, Spain",Gràcia,41.40412,2.16594,3.0,3.0,$205.00,t,0,0,0,16,2020-10-15,72,89.0,0.92
537176,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.38075,2.15804,2.0,4.0,$54.00,t,12,42,66,333,2020-10-13,354,97.0,3.56
543342,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.38324,2.1596900000000003,2.0,2.0,$32.00,t,3,13,43,317,2020-10-12,205,89.0,2.03
543728,2020-10-16,"Barcelona, Cataluña, Spain",Eixample,41.37562,2.16511,3.0,3.0,$120.00,t,1,1,1,1,2020-10-16,190,92.0,1.89
544995,2020-10-16,"Barcelona, Barcelona, Spain",Sant Martí,41.39095,2.1965,3.0,3.0,$249.00,t,0,0,0,0,2020-10-16,58,95.0,0.58
545207,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.39022,2.1762799999999998,1.0,1.0,$68.00,t,29,59,89,179,2020-10-13,376,94.0,3.77
546970,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.40418,2.17246,1.0,4.0,$128.00,t,30,60,90,360,2020-10-17,0,,
547170,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.40209,2.17079,2.0,4.0,$128.00,t,12,42,72,327,2020-10-12,1,,0.05
548052,2020-10-25,"Barcelona, Catalonia, Spain",Gràcia,41.40359,2.17081,2.0,5.0,$100.00,t,0,0,0,0,2020-10-25,10,98.0,1.21
548085,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.40325,2.17075,1.0,3.0,$100.00,t,30,60,90,365,2020-10-12,2,80.0,0.03
549036,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.393159999999995,2.17988,1.0,1.0,$38.00,t,30,60,90,365,2020-10-13,155,94.0,1.55
549116,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.40198,2.17239,2.0,4.0,$128.00,t,27,57,87,350,2020-10-12,0,,
551314,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.40229,2.17294,2.0,4.0,$128.00,t,23,53,83,351,2020-10-12,0,,
551339,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.40325,2.17156,2.0,4.0,$128.00,t,0,0,0,0,2020-10-17,8,80.0,0.25
551378,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.39285,2.15657,4.0,8.0,$86.00,t,28,45,45,45,2020-10-15,185,85.0,1.84
554299,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37647,2.16967,1.0,1.0,$32.00,t,30,60,90,365,2020-10-13,11,65.0,0.11
554955,2020-10-12,"Barcelona, Cataluña, Spain",Ciutat Vella,41.381820000000005,2.1670599999999998,4.0,5.0,$50.00,t,30,60,90,365,2020-10-12,1,80.0,0.01
558235,2020-10-14,"Barcelona, Cataluña, Spain",Gràcia,41.40956,2.15706,1.0,0.0,$24.00,t,23,53,83,358,2020-10-14,31,95.0,0.31
558366,2020-10-13,"Barcelona, Cataluña, Spain",Ciutat Vella,41.38593,2.18416,1.0,1.0,$41.00,t,25,55,85,175,2020-10-13,50,96.0,0.56
558651,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.3878,2.1522900000000003,3.0,7.0,$320.00,t,30,60,90,365,2020-10-13,33,94.0,0.33
558886,2020-10-25,"Barcelona, Catalonia, Spain",Eixample,41.38392,2.1484900000000002,3.0,4.0,$60.00,t,30,60,90,354,2020-10-25,136,90.0,1.48
559801,2020-10-16,"Barcelona, Cataluña, Spain",Sant Andreu,41.41758,2.18742,1.0,1.0,$20.00,t,0,0,0,0,2020-10-16,33,94.0,0.36
562020,2020-10-17,"Barcelona, Cataluña, Spain",Ciutat Vella,41.3824,2.16542,1.0,3.0,$50.00,t,30,60,90,355,2020-10-17,5,50.0,0.07
563971,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.37707,2.15772,1.0,1.0,$43.00,t,14,44,69,329,2020-10-13,441,97.0,4.52
564809,2020-10-14,"Barcelona, Catalonia, Spain",Gràcia,41.39792,2.15405,1.0,1.0,$55.00,t,29,59,89,364,2020-10-14,58,95.0,0.62
567962,2020-10-14,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.368109999999994,2.13417,1.0,1.0,$48.00,t,28,58,88,363,2020-10-14,26,97.0,0.26
568129,2020-10-12," Catalonia, Spain",Eixample,41.38214,2.15563,1.0,1.0,$46.00,t,27,57,87,362,2020-10-12,72,98.0,0.76
568185,2020-10-13," Catalonia, Spain",Eixample,41.383359999999996,2.15395,1.0,0.0,$46.00,t,27,57,87,362,2020-10-13,63,94.0,0.64
568432,2020-10-16,"Barcelona, Cataluña, Spain",Eixample,41.3904,2.15559,1.0,2.0,$44.00,t,0,14,44,306,2020-10-16,344,98.0,4.31
569610,2020-10-14,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.376490000000004,2.14042,1.0,1.0,$120.00,t,0,0,23,23,2020-10-14,44,94.0,0.44
572646,2020-10-15,"Barcelona, Cataluña, Spain",Ciutat Vella,41.37877,2.19063,1.0,1.0,$27.00,t,16,19,49,324,2020-10-15,48,98.0,0.53
573024,2020-10-13,"Barcelona, Cataluña, Spain",Gràcia,41.39812,2.15599,1.0,2.0,$35.00,t,0,0,0,227,2020-10-13,0,,
575139,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.386390000000006,2.1687,3.0,5.0,$250.00,t,30,60,90,359,2020-10-17,12,91.0,0.19
575144,2020-10-14,"Barcelona, Cataluña, Spain",Sant Martí,41.38974,2.1956700000000002,3.0,5.0,$265.00,t,29,59,89,360,2020-10-14,34,99.0,0.38
576046,2020-10-15,"Barcelona, Cataluña, Spain",Eixample,41.40144,2.1829099999999997,1.0,1.0,$27.00,t,30,60,90,365,2020-10-15,48,91.0,0.94
576383,2020-10-13,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.37185,2.16079,1.0,2.0,$90.00,t,27,57,87,178,2020-10-13,122,97.0,1.25
577865,2020-10-14,"Barcelona, Cataluña, Spain",Sants-Montjuïc,41.373059999999995,2.1422,1.0,1.0,$40.00,t,29,59,89,89,2020-10-14,45,93.0,0.81
578180,2020-10-12,"Premià de Mar, Catalunya, Spain",Sant Martí,41.4056,2.18803,1.0,2.0,$30.00,t,0,0,0,0,2020-10-12,10,96.0,0.1
582364,2020-10-14,"Barcelona, Cataluña, Spain",Sarrià-Sant Gervasi,41.40914,2.1465,4.0,8.0,$126.57,t,28,58,80,313,2020-10-14,336,97.0,3.35
584348,2020-10-14,"Barcelona, Cataluña, Spain",Sant Martí,41.39893,2.20645,3.0,5.0,$235.00,t,0,0,0,127,2020-10-14,131,92.0,1.31
585762,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.393,2.1710700000000003,2.0,3.0,$134.00,t,28,58,74,205,2020-10-13,20,86.0,0.38
587203,2020-10-14,"Barcelona, Catalonia, Spain",Sant Martí,41.40267,2.2008799999999997,1.0,1.0,$40.00,t,0,0,11,279,2020-10-14,145,95.0,1.59
588268,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.40275,2.17698,2.0,2.0,$58.00,t,2,2,2,156,2020-10-13,255,94.0,2.56
588996,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.38054,2.1592700000000002,2.0,3.0,$70.00,t,0,0,10,280,2020-10-13,245,95.0,2.64
590032,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3843,2.1798900000000003,1.0,1.0,$25.00,t,0,0,9,284,2020-10-12,46,88.0,0.51
590503,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.39987,2.17047,2.0,1.0,$70.00,t,0,0,9,34,2020-10-12,484,97.0,4.84
594235,2020-10-13,"Barcelona, Cataluña, Spain",Gràcia,41.40315,2.15159,2.0,2.0,$80.00,t,28,58,88,324,2020-10-13,136,98.0,1.37
594580,2020-10-17,"Barcelona, Cataluña, Spain",Gràcia,41.407090000000004,2.15523,2.0,4.0,$43.00,t,13,25,54,311,2020-10-17,280,96.0,3.15
594965,2020-10-16,"Barcelona, Cataluña, Spain",Ciutat Vella,41.37725,2.18845,,2.0,$33.00,t,21,51,81,356,2020-10-16,48,87.0,0.51
597715,2020-10-14,"Barcelona, Cataluña, Spain",Gràcia,41.402770000000004,2.15289,2.0,2.0,$90.00,t,0,0,0,43,2020-10-14,75,95.0,0.76
598329,2020-10-14,"Barcelona, Cataluña, Spain",Ciutat Vella,41.37597,2.18702,2.0,4.0,$119.00,t,30,60,90,343,2020-10-14,56,98.0,0.62
600590,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.40462,2.17245,1.0,1.0,$17.00,t,0,0,0,0,2020-10-17,264,95.0,2.64
602284,2020-10-15,"Barcelona, Cataluña, Spain",Gràcia,41.40699,2.15509,2.0,2.0,$69.00,t,14,24,54,311,2020-10-15,49,99.0,0.52
602374,2020-10-15,"Sevilla, Andalucía, Spain",Eixample,41.40396,2.18079,1.0,1.0,$15.00,t,30,60,90,365,2020-10-15,0,,
605186,2020-10-15,"Barcelona, Cataluña, Spain",Ciutat Vella,41.38139,2.17258,2.0,2.0,$120.00,t,29,59,89,364,2020-10-15,3,93.0,0.06
607438,2020-10-12,"Barcelona, Cataluña, Spain",Ciutat Vella,41.38908,2.17767,3.0,4.0,$415.00,t,0,0,0,253,2020-10-12,18,95.0,0.21
610847,2020-10-15,"Barcelona, Cataluña, Spain",Ciutat Vella,41.38053,2.18975,1.0,2.0,$80.00,t,30,60,90,365,2020-10-15,6,87.0,0.16
611366,2020-10-16,"Barcelona, Cataluña, Spain",Eixample,41.39454,2.16014,6.0,10.0,$292.00,t,11,41,71,71,2020-10-16,303,95.0,3.03
617561,2020-10-15,"Barcelona, Cataluña, Spain",Sarrià-Sant Gervasi,41.39433,2.14439,2.0,4.0,$128.00,t,0,0,0,253,2020-10-15,128,85.0,1.3
619728,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.401379999999996,2.17807,2.0,3.0,$96.00,t,22,52,82,353,2020-10-16,60,90.0,0.89
619775,2020-10-17,"Barcelona, Catalonia, Spain",Sant Martí,41.402190000000004,2.21102,1.0,2.0,$128.00,t,4,4,4,14,2020-10-17,23,90.0,0.24
621084,2020-10-16,"Barcelona, Cataluña, Spain",Sarrià-Sant Gervasi,41.40575,2.1452400000000003,1.0,1.0,$130.00,t,0,14,44,319,2020-10-16,0,,
621656,2020-10-17,Spain,Sants-Montjuïc,41.37308,2.14181,1.0,1.0,$34.00,t,30,60,90,365,2020-10-17,147,97.0,2.24
624427,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37553,2.15485,3.0,4.0,$172.00,t,0,0,0,127,2020-10-13,69,84.0,1.13
626043,2020-10-15,"Barcelona, Cataluña, Spain",Eixample,41.39375,2.18269,1.0,3.0,$29.00,t,30,60,90,365,2020-10-15,87,95.0,0.95
627394,2020-10-15,"Barcelona, Cataluña, Spain",Ciutat Vella,41.38916,2.17842,1.0,1.0,$32.00,t,30,60,90,365,2020-10-15,20,91.0,0.22
630517,2020-10-14,"Barcelona, Cataluña, Spain",Gràcia,41.408120000000004,2.1577599999999997,1.0,1.0,$30.00,t,30,60,90,365,2020-10-14,30,93.0,0.3
630566,2020-10-14,"Hamburg, Hamburg, Germany",Sant Martí,41.405,2.2009,2.0,2.0,$110.00,t,29,59,89,341,2020-10-14,54,95.0,0.56
631119,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.38947,2.15568,3.0,3.0,$80.00,t,0,0,0,0,2020-10-17,208,94.0,2.12
632818,2020-10-13,"Barcelona, Cataluña, Spain",Ciutat Vella,41.38917,2.17752,1.0,1.0,$60.00,t,30,60,90,365,2020-10-13,27,94.0,0.44
634786,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.391009999999994,2.15685,7.0,9.0,$300.00,t,0,0,0,0,2020-10-17,1,80.0,0.03
